success,message,timestamp,anomaly_index,action_index,block_info
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.560925,8105,1087,
True,Logged successfully,2025-11-16T18:56:46.561047,8110,1088,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.561208,8110,1089,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.561386,8110,1090,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.561526,8110,1091,
True,Logged successfully,2025-11-16T18:56:46.561679,8111,1092,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.561805,8111,1093,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.561911,8111,1094,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.562036,8111,1095,
True,Logged successfully,2025-11-16T18:56:46.562140,8112,1096,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.562261,8112,1097,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.562382,8112,1098,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.562502,8112,1099,
True,Logged successfully,2025-11-16T18:56:46.562602,8114,1100,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.562776,8114,1101,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.562924,8114,1102,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.563073,8114,1103,
True,Logged successfully,2025-11-16T18:56:46.563199,8117,1104,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.563363,8117,1105,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.563538,8117,1106,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.563697,8117,1107,
True,Logged successfully,2025-11-16T18:56:46.563829,8119,1108,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.564015,8119,1109,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.564173,8119,1110,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.564320,8119,1111,
True,Logged successfully,2025-11-16T18:56:46.564481,8120,1112,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.564772,8120,1113,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.565075,8120,1114,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.565258,8120,1115,
True,Logged successfully,2025-11-16T18:56:46.565370,8127,1116,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.565512,8127,1117,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.565629,8127,1118,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.565802,8127,1119,
True,Logged successfully,2025-11-16T18:56:46.565908,8243,1120,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack resend with different ack,2025-11-16T18:56:46.566067,8243,1121,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.566192,8243,1122,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.566300,8243,1123,
True,Logged successfully,2025-11-16T18:56:46.566414,8579,1124,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.566597,8579,1125,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.566767,8579,1126,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.566906,8579,1127,
True,Logged successfully,2025-11-16T18:56:46.567034,8689,1128,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.567210,8689,1129,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.567419,8689,1130,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.567594,8689,1131,
True,Logged successfully,2025-11-16T18:56:46.567726,8698,1132,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.567872,8698,1133,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.568021,8698,1134,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.568167,8698,1135,
True,Logged successfully,2025-11-16T18:56:46.568289,8707,1136,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.568457,8707,1137,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.568630,8707,1138,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.568833,8707,1139,
True,Logged successfully,2025-11-16T18:56:46.568952,8711,1140,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.569108,8711,1141,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.569277,8711,1142,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.569426,8711,1143,
True,Logged successfully,2025-11-16T18:56:46.569556,8714,1144,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.569740,8714,1145,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.569885,8714,1146,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.570020,8714,1147,
True,Logged successfully,2025-11-16T18:56:46.570145,8716,1148,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.570380,8716,1149,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.570621,8716,1150,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.570803,8716,1151,
True,Logged successfully,2025-11-16T18:56:46.570926,8715,1152,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.571107,8715,1153,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.571255,8715,1154,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.571390,8715,1155,
True,Logged successfully,2025-11-16T18:56:46.571514,8719,1156,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.571687,8719,1157,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.571873,8719,1158,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.572057,8719,1159,
True,Logged successfully,2025-11-16T18:56:46.572200,8956,1160,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.572369,8956,1161,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.572529,8956,1162,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.572686,8956,1163,
True,Logged successfully,2025-11-16T18:56:46.572822,8958,1164,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.572998,8958,1165,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.573195,8958,1166,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.573394,8958,1167,
True,Logged successfully,2025-11-16T18:56:46.573581,8987,1168,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.573808,8987,1169,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.574056,8987,1170,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.574251,8987,1171,
True,Logged successfully,2025-11-16T18:56:46.574409,8989,1172,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.574624,8989,1173,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.574912,8989,1174,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.575197,8989,1175,
True,Logged successfully,2025-11-16T18:56:46.575514,8988,1176,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.575753,8988,1177,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.575927,8988,1178,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.576063,8988,1179,
True,Logged successfully,2025-11-16T18:56:46.576184,8997,1180,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.576360,8997,1181,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.576517,8997,1182,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.576633,8997,1183,
True,Logged successfully,2025-11-16T18:56:46.576753,8999,1184,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.576907,8999,1185,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.577010,8999,1186,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.577109,8999,1187,
True,Logged successfully,2025-11-16T18:56:46.577204,9000,1188,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.577328,9000,1189,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.577446,9000,1190,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.577561,9000,1191,
True,Logged successfully,2025-11-16T18:56:46.577675,9002,1192,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.577800,9002,1193,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.577911,9002,1194,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.578032,9002,1195,
True,Logged successfully,2025-11-16T18:56:46.578139,9004,1196,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.578291,9004,1197,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.578419,9004,1198,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.578527,9004,1199,
True,Logged successfully,2025-11-16T18:56:46.578631,9006,1200,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.578777,9006,1201,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.578888,9006,1202,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.578998,9006,1203,
True,Logged successfully,2025-11-16T18:56:46.579101,9007,1204,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.579238,9007,1205,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.579373,9007,1206,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.579493,9007,1207,
True,Logged successfully,2025-11-16T18:56:46.579604,9009,1208,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.579776,9009,1209,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.579898,9009,1210,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.580035,9009,1211,
True,Logged successfully,2025-11-16T18:56:46.580180,9010,1212,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.580319,9010,1213,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.580440,9010,1214,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.580554,9010,1215,
True,Logged successfully,2025-11-16T18:56:46.580700,9011,1216,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake syn resend different seq on syn recv,2025-11-16T18:56:46.580843,9011,1217,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.580988,9011,1218,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.581120,9011,1219,
True,Logged successfully,2025-11-16T18:56:46.581287,9016,1220,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.581533,9016,1221,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.581800,9016,1222,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.581970,9016,1223,
True,Logged successfully,2025-11-16T18:56:46.582107,9017,1224,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.582289,9017,1225,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.582472,9017,1226,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.582595,9017,1227,
True,Logged successfully,2025-11-16T18:56:46.582711,9034,1228,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.582838,9034,1229,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.582958,9034,1230,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.583079,9034,1231,
True,Logged successfully,2025-11-16T18:56:46.583176,9035,1232,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.583314,9035,1233,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.583433,9035,1234,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.583552,9035,1235,
True,Logged successfully,2025-11-16T18:56:46.583666,9036,1236,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.583832,9036,1237,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.583994,9036,1238,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.584174,9036,1239,
True,Logged successfully,2025-11-16T18:56:46.584415,9037,1240,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata stream 3way handshake synack with wrong ack,2025-11-16T18:56:46.584674,9037,1241,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.584869,9037,1242,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.585076,9037,1243,
True,Logged successfully,2025-11-16T18:56:46.585223,9045,1244,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.585450,9045,1245,
True,Logged successfully,2025-11-16T18:56:46.585593,9046,1246,
True,Alert logged: ALERT: MALWARE detected: suricata: alert - suricata applayer detect protocol only one direction,2025-11-16T18:56:46.585756,9046,1247,
False,pfSense not enabled. Enable with ENABLE_PFSENSE=true,2025-11-16T18:56:46.585905,9046,1248,{'status': 'pfSense_not_configured'}
True,Escalation sent: ESCALATION: CRITICAL: malware detected - Immediate attention required,2025-11-16T18:56:46.586055,9046,1249,
True,Logged successfully,2025-11-16T18:56:46.586189,9047,1250,
True,Alert logged: ALERT: PORT_SCAN detected: suricata: alert - et scan potential ssh scan,2025-11-16T18:56:46.586375,9047,1251,
True,Logged successfully,2025-11-16T18:56:46.586544,9048,1252,
True,Logged successfully,2025-11-16T18:56:46.586781,9049,1253,
True,Logged successfully,2025-11-16T18:56:46.586923,9050,1254,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.587071,9050,1255,
True,Logged successfully,2025-11-16T18:56:46.587236,9051,1256,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.587398,9051,1257,
True,Logged successfully,2025-11-16T18:56:46.587556,9052,1258,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.587824,9052,1259,
True,Logged successfully,2025-11-16T18:56:46.588056,9053,1260,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.588248,9053,1261,
True,Logged successfully,2025-11-16T18:56:46.588422,9054,1262,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.588747,9054,1263,
True,Logged successfully,2025-11-16T18:56:46.589038,9055,1264,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.589344,9055,1265,
True,Logged successfully,2025-11-16T18:56:46.589823,9056,1266,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: brute force trying to get access to the system. authentication failed.,2025-11-16T18:56:46.590401,9056,1267,
True,Logged successfully,2025-11-16T18:56:46.590690,9057,1268,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.590917,9057,1269,
True,Logged successfully,2025-11-16T18:56:46.591187,9058,1270,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.591422,9058,1271,
True,Logged successfully,2025-11-16T18:56:46.591556,9059,1272,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.591709,9059,1273,
True,Logged successfully,2025-11-16T18:56:46.591818,9060,1274,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.591933,9060,1275,
True,Logged successfully,2025-11-16T18:56:46.592035,9061,1276,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.592157,9061,1277,
True,Logged successfully,2025-11-16T18:56:46.592289,9062,1278,
True,Alert logged: ALERT: BRUTE_FORCE detected: sshd: authentication failed.,2025-11-16T18:56:46.592452,9062,1279,
